BIN,PRODUCTO,NATURALEZA,MARCA
51963355,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963356,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963357,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963358,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963359,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963360,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963361,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963362,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963363,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963364,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963365,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963366,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963367,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963368,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963369,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963370,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963371,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963372,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963373,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963374,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963375,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963376,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963377,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963378,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963379,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963380,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963381,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963382,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963383,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963384,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963385,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963386,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963387,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963388,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963389,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963390,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963391,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963392,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963393,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963394,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963395,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963396,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963397,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963398,CITIBANAMEX PAY,DEBITO,MASTER CARD
51963399,CITIBANAMEX PAY,DEBITO,MASTER CARD
51968300,CORPORATIVA,CREDITO,MASTER CARD
51968301,CORPORATIVA,CREDITO,MASTER CARD
51968302,CORPORATIVA,CREDITO,MASTER CARD
51968303,CORPORATIVA,CREDITO,MASTER CARD
51968304,CORPORATIVA,CREDITO,MASTER CARD
51968305,CORPORATIVA,CREDITO,MASTER CARD
51968306,CORPORATIVA,CREDITO,MASTER CARD
51968307,CORPORATIVA,CREDITO,MASTER CARD
51968308,CORPORATIVA,CREDITO,MASTER CARD
51968309,CORPORATIVA,CREDITO,MASTER CARD
51968310,CORPORATIVA,CREDITO,MASTER CARD
51968311,CORPORATIVA,CREDITO,MASTER CARD
51968312,CORPORATIVA,CREDITO,MASTER CARD
51968313,CORPORATIVA,CREDITO,MASTER CARD
51968314,CORPORATIVA,CREDITO,MASTER CARD
51968315,CORPORATIVA,CREDITO,MASTER CARD
51968316,CORPORATIVA,CREDITO,MASTER CARD
51968317,CORPORATIVA,CREDITO,MASTER CARD
51968318,CORPORATIVA,CREDITO,MASTER CARD
51968319,CORPORATIVA,CREDITO,MASTER CARD
51968320,CORPORATIVA,CREDITO,MASTER CARD
51968321,CORPORATIVA,CREDITO,MASTER CARD
51968322,CORPORATIVA,CREDITO,MASTER CARD
51968323,CORPORATIVA,CREDITO,MASTER CARD
51968324,CORPORATIVA,CREDITO,MASTER CARD
51968325,CORPORATIVA,CREDITO,MASTER CARD
51968326,CORPORATIVA,CREDITO,MASTER CARD
51968327,CORPORATIVA,CREDITO,MASTER CARD
51968328,CORPORATIVA,CREDITO,MASTER CARD
51968329,CORPORATIVA,CREDITO,MASTER CARD
51968330,CORPORATIVA,CREDITO,MASTER CARD
51968331,CORPORATIVA,CREDITO,MASTER CARD
51968332,CORPORATIVA,CREDITO,MASTER CARD
51968333,CORPORATIVA,CREDITO,MASTER CARD
51968334,CORPORATIVA,CREDITO,MASTER CARD
51968335,CORPORATIVA,CREDITO,MASTER CARD
51968336,CORPORATIVA,CREDITO,MASTER CARD
51968337,CORPORATIVA,CREDITO,MASTER CARD
51968338,CORPORATIVA,CREDITO,MASTER CARD
51968339,CORPORATIVA,CREDITO,MASTER CARD
51968340,CORPORATIVA,CREDITO,MASTER CARD
51968341,CORPORATIVA,CREDITO,MASTER CARD
51968342,CORPORATIVA,CREDITO,MASTER CARD
51968343,CORPORATIVA,CREDITO,MASTER CARD
51968344,CORPORATIVA,CREDITO,MASTER CARD
51968345,CORPORATIVA,CREDITO,MASTER CARD
51968346,CORPORATIVA,CREDITO,MASTER CARD
51968347,CORPORATIVA,CREDITO,MASTER CARD
51968348,CORPORATIVA,CREDITO,MASTER CARD
51968349,CORPORATIVA,CREDITO,MASTER CARD
51968350,CORPORATIVA,CREDITO,MASTER CARD
51968351,CORPORATIVA,CREDITO,MASTER CARD
51968352,CORPORATIVA,CREDITO,MASTER CARD
51968353,CORPORATIVA,CREDITO,MASTER CARD
51968354,CORPORATIVA,CREDITO,MASTER CARD
51968355,CORPORATIVA,CREDITO,MASTER CARD
51968356,CORPORATIVA,CREDITO,MASTER CARD
51968357,CORPORATIVA,CREDITO,MASTER CARD
51968358,CORPORATIVA,CREDITO,MASTER CARD
51968359,CORPORATIVA,CREDITO,MASTER CARD
51968360,CORPORATIVA,CREDITO,MASTER CARD
51968361,CORPORATIVA,CREDITO,MASTER CARD
51968362,CORPORATIVA,CREDITO,MASTER CARD
51968363,CORPORATIVA,CREDITO,MASTER CARD
51968364,CORPORATIVA,CREDITO,MASTER CARD
51968365,CORPORATIVA,CREDITO,MASTER CARD
51968366,CORPORATIVA,CREDITO,MASTER CARD
51968367,CORPORATIVA,CREDITO,MASTER CARD
51968368,CORPORATIVA,CREDITO,MASTER CARD
51968369,CORPORATIVA,CREDITO,MASTER CARD
51968370,CORPORATIVA,CREDITO,MASTER CARD
51968371,CORPORATIVA,CREDITO,MASTER CARD
51968372,CORPORATIVA,CREDITO,MASTER CARD
51968373,CORPORATIVA,CREDITO,MASTER CARD
51968374,CORPORATIVA,CREDITO,MASTER CARD
51968375,CORPORATIVA,CREDITO,MASTER CARD
51968376,CORPORATIVA,CREDITO,MASTER CARD
51968377,CORPORATIVA,CREDITO,MASTER CARD
51968378,CORPORATIVA,CREDITO,MASTER CARD
51968379,CORPORATIVA,CREDITO,MASTER CARD
51968380,CORPORATIVA,CREDITO,MASTER CARD
51968381,CORPORATIVA,CREDITO,MASTER CARD
51968382,CORPORATIVA,CREDITO,MASTER CARD
51968383,CORPORATIVA,CREDITO,MASTER CARD
51968384,CORPORATIVA,CREDITO,MASTER CARD
51968385,CORPORATIVA,CREDITO,MASTER CARD
51968386,CORPORATIVA,CREDITO,MASTER CARD
51968387,CORPORATIVA,CREDITO,MASTER CARD
51968388,CORPORATIVA,CREDITO,MASTER CARD
51968389,CORPORATIVA,CREDITO,MASTER CARD
51968390,CORPORATIVA,CREDITO,MASTER CARD
51968391,CORPORATIVA,CREDITO,MASTER CARD
51968392,CORPORATIVA,CREDITO,MASTER CARD
51968393,CORPORATIVA,CREDITO,MASTER CARD
51968394,CORPORATIVA,CREDITO,MASTER CARD
51968395,CORPORATIVA,CREDITO,MASTER CARD
51968396,CORPORATIVA,CREDITO,MASTER CARD
51968397,CORPORATIVA,CREDITO,MASTER CARD
51968398,CORPORATIVA,CREDITO,MASTER CARD
51968399,CORPORATIVA,CREDITO,MASTER CARD
51985900,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985901,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985902,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985903,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985904,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985905,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985906,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985907,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985908,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985909,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985910,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985911,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985912,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985913,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985914,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985915,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985916,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985917,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985918,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985919,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985920,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985921,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985922,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985923,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985924,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985925,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985926,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985927,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985928,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985929,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985930,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985931,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985932,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985933,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985934,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985935,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985936,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985937,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985938,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985939,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985940,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985941,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985942,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985943,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985944,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985945,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985946,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985947,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985948,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985949,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985950,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985951,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985952,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985953,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985954,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985955,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985956,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985957,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985958,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985959,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985960,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985961,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985962,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985963,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985964,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985965,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985966,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985967,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985968,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985969,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985970,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985971,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985972,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985973,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985974,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985975,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985976,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985977,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985978,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985979,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985980,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985981,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985982,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985983,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985984,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985985,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985986,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985987,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985988,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985989,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985990,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985991,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985992,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985993,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985994,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985995,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985996,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985997,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985998,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51985999,MCS MASTERCARD STANDARD ,CREDITO,MASTER CARD
51989100,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989101,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989102,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989103,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989104,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989105,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989106,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989107,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989108,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989109,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989110,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989111,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989112,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989113,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989114,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989115,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989116,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989117,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989118,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989119,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989120,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989121,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989122,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989123,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989124,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989125,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989126,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989127,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989128,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989129,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989130,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989131,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989132,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989133,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989134,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989135,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989136,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989137,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989138,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989139,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989140,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989141,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989142,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989143,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989144,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989145,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989146,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989147,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989148,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989149,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989150,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989151,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989152,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989153,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989154,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989155,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989156,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989157,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989158,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989159,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989160,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989161,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989162,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989163,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989164,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989165,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989166,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989167,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989168,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989169,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989170,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989171,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989172,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989173,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989174,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989175,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989176,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989177,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989178,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989179,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989180,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989181,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989182,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989183,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989184,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989185,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989186,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989187,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989188,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989189,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989190,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989191,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989192,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989193,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989194,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989195,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989196,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989197,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989198,INVEX WORLD ELITE,CREDITO,MASTER CARD
51989199,INVEX WORLD ELITE,CREDITO,MASTER CARD
51994600,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994601,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994602,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994603,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994604,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994605,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994606,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994607,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994608,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994609,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994610,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994611,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994612,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994613,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994614,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994615,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994616,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994617,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994618,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994619,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994620,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994621,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994622,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994623,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994624,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994625,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994626,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994627,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994628,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994629,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994630,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994631,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994632,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994633,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994634,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994635,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994636,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994637,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994638,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994639,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994640,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994641,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994642,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994643,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994644,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994645,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994646,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994647,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994648,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994649,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994650,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994651,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994652,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994653,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994654,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994655,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994656,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994657,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994658,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994659,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994660,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994661,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994662,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994663,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994664,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994665,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994666,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994667,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994668,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994669,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994670,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994671,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994672,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
51994673,TARJETA DE CREDITO MIFEL WORLD ELITE,CREDITO,MASTER CARD
